What other awards have been given to Golden Globe winners?,0
Name the species of Liger?,0
"List all the locations of the companies whose are also located in Rancho Cucamonga, California ?",0
Which wars were fought by the commander whose deputy was Robert T. Herres?,2
Which things are Breann McGregor known for?,0
Which magazines were founded by ann Wenner ?,1
Brian Moriarty designed video games written by whom?,0
Which non fictional subject of Thud is the athletics of PATTS College of Aeronautics ?,4
"Which ceremonial County of the East Tilbury is also the local authority of the Trinity School, Brentwood?",2
What mascot of the Galatasaray Handball Team is also the team name of Cristo Rey Jesuit high School ?,4
Name the tenant of Ever bank field which has also has player named Dan Shamash ?,2
List the battles fought by Ali Habib Mahmud?,0
Which title of Zaman Shah Durrani is also the nationality of Salahuddin?,1
Louis Dunbar is the coach of which basketball team ?,3
Which fictional character's relatives were made by Ted Osborne?,1
Give me a list of computers whose CPU is in the US.,1
Give me some administrators of bridges over which cars can go?,4
How many developers were involved in creating games whose score is composed by Gerard Marino?,0
In which countries have models hanged themselves?,1
From how many different places have participants of Breeders's Cup Turf come?,0
Who was the president at the time when the opponent of Benjamin Spock held office?,0
Which college of the Luke List (golfer) is the alma mater of the Park Trammell ?,1
Who all were venerated in Islam?,0
What is the religion of the person who founded the Emel magazine?,0
Which Paramount TV show was produced by Glen and Les Charles ?,1
Which shows are voiced by US citizens?,4
What is the city of the 2015 MLS All-Star Game and birthplace of the The Okee Dokee Brothers?,1
Who is the maker of Eristoff?,3
What are the houses of legislature in the political leader's seat of Medininagar?,1
What are the home stadiums of the things Leonid Fedun has been the chairman of?,0
What country provides a citizenship to Newin Chidchob and Seni Pramoj?,4
Who owns the newspaper which was founded by Nehru?,1
What is the information appliance whose successor is PlayStation 4 and maker is Foxconn?,1
Did Trish Stratus train Christina Crawford?,1
Name the office holder with associate as Marcus Calpurnius Bibulus and has a kid named Augustus?,2
List the shows whose company's successor is Amblin Television.,0
What show has writing of Erik Jendresen and Graham Yost?,0
Who produced the Pixar Image Computer?,0
What was created by Larry David and Jerry Seinfeld?,0
In which mountain range does the Rochers De Naye lie?,0
Name the branch of Carroll E. Lanier ?,0
Who has fought in wars under commander Arthur St Clair?,0
What sports are played in schools in Vashi?,2
Count the band members of Skull Gang?,2
Where is the tombstone of the congressman who died in the McLean hospital?,0
In which team did Dave Bing and Ron Reed started their basketball career?,0
Which offices were held by the politicians who held their allegiance to the union of american civil war?,1
Which ancient country had capital as Nicomedia and History of Trier?,1
Which child of Jack Ferguson became a Prime Minister?,0
Which sports are played at both the Polytech uni of Bataan and Taguig?,0
Name the notable commanders of Army Group Oberrhein ?,0
What is the total number of professions in which someone who has suicided worked?,0
What teams have Avangard Omsk's players played for?,0
What is the former team of the Athens borned basketball players?,1
"Over which things, does a cable stayed bridge exists?",0
How many people have trained the wrestlers who were billed in Wisconsin?,4
What is the state whose largest city is Denver?,1
"Which religion do the people follow, whose constituency is Jadavpur?",1
Music of how many things has been given by Akira Ifukube?,0
"Danny Felice, the Gibraltarian guitarist is from which city?",2
Who is the headcoach of 2008-09 Marquette Golden Eagles men's basketball team ?,0
Where is the birthplace of Ferrel Harris ?,0
Count the total number of battles fought by the military people which fought in Levant?,0
How many cars succeed the cars assembled in Canada?,1
In which state is the alma matter of Jan Paulsen located ?,0
In which region was political figure Wayne Allard elected?,0
List the stadium of the teams which uses Nea Smyrni as one of the stadium?,0
What cities are nearer to Fuountain Lake Farm?,0
Which company builds Microsoft Azure and Microsoft Surface?,0
"Which office holder owes its allegiance to a state whose capital town is Jamestown, Virginia?",1
Which are the automobile platform whose one of the automobile platform is Dodge ?,3
Which scientist is known for writing Philosophi Naturalis Principia Mathematica?,2
Who is the manager of the club whose homeground is the riverside stadium?,1
How many units follow the US Navy Department's command structure?,0
Where are INKAS located which is also the state of origin for Jojo Chintoh?,3
What is the religious affiliation of Hong Kong Taoist Association Tang Hin Memorial Secondary School ?,1
Which religion's people are member of BJP?,1
Which team did Wilfred McDonalds and Cam Plante play for?,0
Which team did Dough Acomb played for which is also the draft team of Dale Mitchell ?,1
Name the municipality of Roberto Clemente Bridge ?,2
"Where did the president study, who's the president of Besiktas JK?",0
Which uni did Joshua A. Siegel attend ?,0
What is the death location of the scientist who is the known authority of Hallopus ?,2
Who was the architect of the stadium currently run by Brandenton?,4
"What is the musical whose music is by Jose Luis Narom,  based upon?",0
List the relative of Tim Nanai-Williams ?,2
Which club of perianne Lones is also the home town of the Kady O'Malley ?,4
Who is married to Tony Ramo?,0
Which team of Dan Shamash is also the debut team of John Estes?,2
Which company produced the car which was a new version of Daewoo's Tico?,0
What show had NTSC format and theme music composed byRon Grainer?,3
Which serving railway line of the Daund Junction railway station is the home port of INS Viraat ?,4
Where is the king buried whose predecessor was Iyasu II?,0
Spanish harlem incident and girl from the north country were originally composed by whom?,0
What are the nicknames of the people who are in Ekstraliga?,0
Which person's successor is Samsu-iluna?,4
Give me some nominees of politicians in the US?,1
Give the distinct number of other party of the people which have one of the party as Janata Party?,0
Name the home town of Rolando Gomez?,0
How many people are there who have relationship with Kennedy family?,1
Who is the owner of Ivanpah Solar Power Facility and the original developer of Dart?,1
What religion do the Wickramabahu Centeral College and Neungin High School both follow?,0
List all binomial authorities of the insects whose one of the binomial authority is douard Mntries?,0
Semani languages are spoken in which countries?,1
List all crafts of the people whose one of the profession is Kingdom of Naples ?,2
Which organizations have Jimmy Wales on board?,0
In how many regions is English American spoken?,0
Where did the conflict take place where Louis Briere de I'Isle was a commander?,3
Which people are known for appearing on the television show Dragon's Den?,1
In which teams have league members of the Czech Extraliga played previously?,0
What is the protected area whose nearest city is Kenya?,2
Which associated band of the Teddy Riley is also the performer of the Before I Let You Go?,0
In which state is Dorchester Bay (Boston Harbor)?,0
Mota Engil built bridges over which rivers?,2
What is the draft team of Gene Conley?,1
Is Steve Nash the chairman of Vancouver Whitecaps FC?,2
Which races has the horse bred by Jacques Van't Hart participated in?,0
Which county of Tremont Avenue is also the birht place of Ron Galotti?,4
Where did the office holder died who is successor to Elmer Burkett ?,1
Which hockey team is head coached by Bill Peters?,1
In which cities do some railways operated by Russian railways start?,0
Which rivers start in Wyoming?,4
"What team did the players start their careers with, who right now play for Fleisher Yarn?",1
Were the 1995 south pacific games hosted in tahiti?,1
What is the product of the BBC Multimedia and series of the The Last Resort (Doctor Who)?,2
How many companies serve the Australian region?,3
How many movies have their music signed up with Sony Music Entertainment.,1
What is the nation of the Major All Stars Season 1 and Pioneer Corporation ?,0
Does Lousana lie at the end of Alberta Highway 42?,0
What is the  name of the television show whose developer is J. Michael Straczynski and actor is Jason Carter (actor)?,0
Name the award given in Norway and presented by Swedish Academy ?,1
How many fictional characters were humans?,3
Which office holder's constituency is Haight-Ashbury and has military unit as USS Kittiwake ?,4
What is the origin of Xynisteri?,1
"In which team was the person drafted who has studied at the Worcester college, Oxford?",2
Count all the scientologists.,0
How many members are there in the European Go Federation?,0
Name the scientist who was the winner of Royal Society award and had Georg Meissner as his doctoral advisor ?,1
Which award has been won by Claudia Moro?,0
What is the headquarters of the public transit system which is the section of Red Ahead ?,0
Which televison shows have location as Massachusetts ?,1
Count the water bodies that flow into the North Sea?,0
What are some cars related to the ones with a V8?,4
What is the birthplace of the netball player who is the relative of Rachel Rasmussen ?,2
Is Queen Latifah associated with Afrika Baby Bam?,4
How many movies are distributed by Cinema International Corporation?,0
Name the licensee of the TV station whose one of the licensee is Incorporation ?,0
What religion does roshan ranasinghe and nhiek tioulong follow?,4
List the ideologies of the party of Boonchu Rojanastien?,0
Which person works at the American Magazine?,1
What cities are near to Nihoa which is also known as Bird Island?,1
Who are the major stockholders of the bank which is the company of Bloomberg Markets?,4
In which wars did Percy Fitzwallace fight?,2
List the writers of Tales of Suspense ?,0
From where did Ben Wilson (American football) do his highscool?,1
What is the county seat of Moscow Governorate ?,2
Where is the assembly of Caterpillar 797?,0
Name the common nationality of Georgina Theodora Wood and akwasi Oppong Fosu ?,0
Who has produced movies that have a James Horner score?,0
Murray Gold has composed music for how many things?,0
List the fields of Sylvain Lvi ?,0
What are the television shows whose network's stockholder is Warner Bros. Television?,0
What awards have been won by the executive producer of Timmy Time ?,0
Who married crystal harris?,2
For how many movies are there whose musicians home town is in Volos ?,2
Was John muir one of the first to ascend a mountain on Mt hoffmann?,1
Was True Grit a novel of the western genre?,3
How many universities participate in the NCAA Division I Football Bowl Subdivision?,1
What region is governed by Mario Olivero?,1
In which city is Corringham railway station located?,3
People born in Saint-Amand-en-Puisaye are famous for what things ?,0
How many sitcoms were produced by the company whose predecessor was the Desilu Productions?,3
Whose music composer is signed up with Sony Music Entertainment?,0
How many had their debut team coached by Chip Kelly?,0
Among the scientist known for Manhattan Project who had a doctoral student named Charles Ellis ?,4
What is the area of Tar Heel Sports Network ?,0
Does the Sicklefin lemon shark belong in the animal kingdom?,1
Which country's leader is David Johnston?,1
How many states does the Pioneer corporation operate in?,0
How many religion's people have died in Malaysia?,0
Who is the leader of Allgemeine SS ?,0
Does Cohoes a junction on the NY State Route 470?,1
Where does Dennis DeConcini and Scott Berkun both live?,0
How many people play for the Dallas Cowboys?,2
Which religion is followed by the PM who was served by Chea Sim?,0
List the name of those who became famous for something garrisoned at Tennessee?,0
"List all the movies whose directors were born in Kenosha, Wisconsin?",0
Is Greg Weeks the band member of Beyond the Sixth Seal?,4
Estimate the number of sports divisions at the universities under international association of universities.,0
Which animator of the The Skeleton Dance is also the cinematographer of the Mickey's Mellerdrammer?,0
How many people played for Newell's Old Boys?,2
Which gadgets are made by companies of New Taipei City?,0
Where are the tombstones of the successors of Edward Wolcott?,0
Who is on the board of Kate Spade and company?,1
Give me some TV stations whose network's main language is American English?,2
What novels belong to the genre of Utopian and dystopian fiction?,1
List the other members of the band of which Juelz Santana is a part?,4
What are the binomial authority of Menetries's warbler?,1
Who are the people whose phD advisor was Harry Harlow?,0
Does the US navy have the structure of command of us department of defence?,1
"Which educational institution has Kaplan, Inc as it's affiliation?",3
Who is the owner of  Chelsea F.C. ?,1
What are the movies whose cinematographer is Gregg Toland?,1
Which company is the parent company of Chevrolet Spark?,2
"Of the places where Kurt Vonnegut Memorial Library exists, where did Louis LeCocq die?",1
Who wrote the subsequent work of One Day at a Time (Em's Version) ?,0
How many saints have been venerated in Judaism?,4
"Which relative of George Madison was the leader of United States House of Representatives elections, 1788 and 1789 ?",1
Who appointed the governor under whom Richard Winn works?,1
Name the mountain whose parent peak is located in Mexico.,1
Which country had the county seats as History of Trier and Mediolanum?,0
What is the national origin of Focke-Wulf Fw 260 ?,0
Who is the fictional character whose relative is Vestigial Peter?,1
Pointe d'Aveneyre belongs to which mountain range?,0
Name the species of Southwest African lion?,0
Does the Amazon River start in Arequipa Region?,2
Which city council owns the Ted Williams tunnel and Leonard Memorial ridge?,0
Which sports are played in the school which runs the Fr. Agnel Stadium?,0
Who are the  judges of the television show whose anchor is Josh Groban?,1
Name the common editor of Easy Street (film) and Work (film)?,1
Which country's people have graduated from Ghana School of Law?,1
Momoko Kochi has acted in which movie ?,2
What is the label of things produced by the band If?,0
How many party leaders are there whose parties are headquartered in Berlin?,4
Is stephanie a female?,4
How many different genres of games can I find which are compatible with the Commodore 64?,0
Under which archipelago does Canary Islands fall?,1
What is the birthplace of Liudmila Privivkova and Qadir Huseynov?,0
Who are the baseball players who played for San Francisco Giants?,2
Who are the characters of Batman Live?,0
Where did Andy Wyant die and Robert Rodi was born in?,4
Ricky Gervais is the executive producer of the series having how many fictional characters?,0
"Where is the tombstone of the parliament members who served with James Roberts as the Vice President, US?",1
"What is the job of the George Arceneaux, Jr. which is also the office of the Blanche Bruce?",3
How many cities are around the sea into which the aegean sea flows?,1
Rostock and Oulu is the shore cities on which sea ?,0
Count all the games whose distributors are located in America.,0
What water bodies have primary inflows as Kemijoki?,2
Which cover artist of the The Adventures of Tom Sawyer is also the source of inspiration of The Appple Tree ?,2
Whose predecessor had Jenny Macklin as a deputy ?,0
City of Miami Cemetery is the governing body of which city?,1
What is the headquarters of Juan Dalmau Ramerez?,0
Which television show is the subsequent work of Frasier and the opening theme is Gary Portnoy?,3
What is a common nickname given to both Lyons Township high school and the wheaton college in massachusetts?,0
Count the number of sports played by the school which also plays Association football ?,0
Was james watt a mechanical engineer?,1
For how many different presidents have people in the Continental Army served?,0
List the goverener of Winston Bryant?,4
List the people who influenced the comedian who acted in Good Hair ?,0
"Who currently operates the railway lines one of whose stockholder is Chicago, St Paul, Minneapolis and Omaha railway?",1
On which subjects does the author of the novel Thud! delve?,0
What is the sovereign state of the Dafydd Benfras where Jasmine Lowson is also citizen of?,1
Panthera leo fossils and Liger belong to which species?,0
What is the division of Serbia national American football team ?,0
What is the province of Rouen Business School?,0
Which source country of SamurAbsheron channel is the birth place of Anar Salmanov?,1
Who is related to Kelly Osbourne & Ozzy Osbourne?,0
Did chris lebenzon edit Batman returns?,4
Which are the previous broadcast networks of sister channels of WGBC?,0
Who are the key people of FWD.us?,4
Where does the network cofounded by Seewoosagur Ramgoolam air its shows?,2
What is the predecessor of PlayStation 4?,1
How many subjects are covered in the publications of Doubleday?,2
Which animal is the mascot of the 1502nd Infantry Brigade (Ready Reserve) and Galatasaray Handball Team ?,0
Give me a count of movies whose producer is Larry J. Franco?,1
"What is that something which made Breann McGregor famous, and Frank Thorne received as an award?",1
What is the total number of builder of the military structures whose builder is also United States?,0
In how many different places are Brown haired models living?,0
Name some TV shows whose theme is made by a band associated with Buckethead?,0
How many ideologies do the political party of Boonchu Rojanastien hold?,4
Which country has given citizenship to both saima chowdhury and edmund john?,0
Where did the 2015 MLS All-Star Game take place?,4
What system is both a platform where Nord runs and also distributed The beauty inside?,3
What is the television show whose opening theme's album is Cheers?,0
Which architect of the Marine Corps Air Station Kaneohe Bay is the branch of the Burnet R. Maybank?,1
List the awards given to the key people in Pixar ?,0
Where are Thomas Franois Burgers and Johannes Gerhardus Strijdom buried?,0
What are the names of the casualties of Eric Harris and Dylan Klebold?,4
Which work are both Neil Cross and Lars Pearson known for ?,2
What kind of games are made by Interplay Entertainment?,0
What's the religion of the winner of china election of 2008?,0
Name the television show where Mona Marshall has given voice and is distributed by Comedy Central?,3
What company developed Mac OS 9 and also brought Tiny Tower to the market?,0
Name the Chris Marve's school ?,3
"Which office holder's governor is Charles Willing Byrd and has final resting place in North Bend, Ohio?",4
To which family does korean fox belongs to ?,2
How many artists' works are in Musee d'Orsay?,0
Who are the associated musical artist of Carolyn Dennis?,0
List all the faiths that British Columbian politicians follow?,0
Who has written the mary poppins musical?,2
List the ingredient of Blodpalt?,2
List the names of the soccer club seasons whose division is 2012 Campeonato Brasileiro Serie A.,0
Which appointer of William Clark is the successor of Levi Lincoln Sr ?,1
What is the major shrine of the monarchs whose successor is Dragimir of Travunia and Zachlumia?,1
List the organisation with motive for peace and environmentalism?,4
Who owns the schools which have a penguin as its mascot?,1
How many molluscs are there whose families are Buccinidae and Buccinoidea?,4
Name a scientist whose official residence is Cape Town and also won a gold medal at the Royal Astronomical Society ?,4
Who starred in Nothing in Common and produced From the Earth to the Moon?,0
Which military unit's garrison is Pentagon and command structure is United States Department of Defense?,3
Name the debut team of Butch Metzger ?,0
Which city near to Elliott Bay was the death place of George F. Moore?,4
How many religions are followed by the people in the Royal Thai Army?,0
Which company owns the manufacturer of the Edsel Ranger?,0
What is the television show whose developer is J. Michael Straczynski?,3
Which broad cast area of CFRX is the country of North America Poker Tour ?,1
With whom is Heinz Kokott a relative to who also served Nazi Army?,2
"Who is the opponent of United States House of Representatives elections in Ohio, 2010 ?",2
List the destinations of Novair International Airways ?,0
To which families does the Koolakamba belong?,3
Which moto of american Classical League is also the academic discipline of Probus?,1
How many TV shows have been created by Simon Fuller ?,2
Is Sao Paulo the largest city of Brazil?,0
Is Peter Piper Pizza in the pizza industry?,3
Is NY Rangers a prospective team for Robin Kovacs?,4
List all the writers of the comics which has Robert Bernstein as one of the writer ?,0
Which company developed the language designed by Lars Bak?,0
How many other home stadium are there of the soccer club whose home stadium is Luzhniki Stadium?,0
Through which counties does the road go which starts at the Port Klang?,0
What is the outflow of Lake Uniamsi and the inflow of Cahora Bassa?,1
Which company's cars are assembled in Iran?,4
Where are renaissance centers located?,3
Where was Juno I launched from ?,2
Count the total number of launch site of the rockets which have been launched form Cape Canaveral Air Force Station ?,0
Which country's people work in the Birdman enterprises?,1
Who wrote the play in which a character called Stella Kowalski exists?,1
For which other teams do members of tanzanian national football team play?,1
Whose songs are Tickle Me and Viva Las Vegas?,0
Who are the tenants of the stadium where the UFC 140 is located?,4
Name all the bands which have members of QDT in them.,0
How many teams have someone playing at the defenceman position?,1
Who is married to Susan Weber Soros?,1
"Which maintainer of Cheasty Boulevard South is also the county seat of King County, Washington?",4
Name the television show directed by Simon Fuller and judged by Jennifier Lopez?,1
"Count all those who've played for the youth club which owns the Rosario, Santa Fe stadium.",0
What are the television shows whose company is owned by Viacom?,2
What are the ideologies of the Union of Cambodian Democrats?,0
What is the party of the politicians whose children is Sanjay Gandhi ?,4
Which New Mexico company provides One Drive as a service ?,2
How many places were ruled by Elizabeth II?,1
Which TV show's theme was composed by a band in which Todd Huth used to perform?,0
What is the major shrine of Jacques-Dsir Laval ?,0
Whose theme music was composed by a band which collaborated with Phish?,0
Is Gaza Strip the result of Operation Autumn Clouds?,1
Is the national endowment of arts under the jurisdiction of federal government of US?,1
Give me the sitcoms where Eliza Schneider and Isaac Hayes gave voice?,1
What do the banks owned by Norwegian ministry of finance produce?,1
Count the number of ingredient of the foods which have one of the ingredient is Pork ?,0
Name the origin of Henry Cluney?,2
What sports are played at universities affiliated by States Colleges and Universities athletic association?,0
Which awards has been given to both michel hazanavicius and geoffrey rush?,0
List the battles in which alumni of US Army Command and General Staff College fought?,0
What are the relatives of the rugby player one of whose relatives is Nick Williams?,0
Name the sea with Helsinki as one of the shore city and is also an outflow for Danish straits?,1
What company made facebook messenger and is the platform where Words of Gold can be played?,1
Which license provider of MSX basic is also the designer of Language Integrated Query?,3
"What state was Cyrus Mann born in, and has the famous Downriver?",0
How many guests have been there on broadway?,0
Among which basket ball team having arena as The Palace of Auburn hills has president as Stan Van Gundy ?,4
Erik Jendresen is the writer of which television show?,3
List the broadcast area of the TV stations which also serves in Agalga?,0
How many characters are there in The Office?,1
Which builder of Ford Straight-6 engine is also the automobile platform provider of Chiva bus?,1
Who manufactures the SHO V8?,0
Which company created BASIC and Language Integrated Query ?,0
Who was once married to both Kelly Brook and Rosie Huntington-Whiteley?,0
What is the religion of the ones in the Kampuchean Union of Salvation?,0
Was Gerald Gibbs the cinematographer of X the unknown?,1
Where are the National Academy Museum and School award winners buried?,0
"Name the river whose source is located in Itasca State Park and mouth is located in Pilottown, Louisiana?",1
Name the origins of the river with Quich Department as one of the origin ?,1
What is the affiliation of tani University?,1
Name the ones who debuted in the San Francisco 49ers.,0
What are some movies written by British writers?,0
Where is the venue of the History of Penny Arcade Expo located?,0
Which city do both Arthur Ross and Edward Niesen come from?,1
What religions do politicians in the Korean Minjoo Party follow?,0
Name some books by Spanish speaking authors.,0
Greater Napanee is the home town of what people?,4
Which  NASA astronaut was on mission Gemini 8?,1
How many players are in the San Francisco Giants?,4
Which party won both the general election and the andhra pradesh election in 2004?,0
Which companies have Kumho Asiana Group as their parent company?,1
What is the relegious affiliations of Katyayana ?,1
Who is the developer of Montecito Inn?,0
Which show's theme music composer's label is MapleMusic Recordings?,0
Is the Caterpullar 797F assembled in North America?,0
Whose commanders are Colin Powell and Jaber Al-Ahmad Al-Sabah?,0
What is the largest city in the country where the San Marcos River originates?,4
Was the body of Elsie Paroubek discovered in Chicago?,1
Which admin center of pulau Ujong is also the largest city of Pulau Ubin ?,3
List all the children of Barbara Bush?,0
Which movies' music is composed by people associated with the band Yes?,4
Which genre of books does the writer of The Many Hands write?,0
What railway lines go through the stations maintained by Western Australian Public Transport Authority?,3
Whose mayors are affiliated with Christen-Democratisch en Vlaams?,0
What are some orthonychidae birds?,2
What is the home town of Rolando Gomez and is also the place of death of Clyde McNeal?,1
What company is the one which wrote the google web toolkit and PlayN?,0
Which mainter of Pandaruan Bridge is also the land of Malaysia junior Hockey league ?,2
Which set of researchers won the Gold Medal of the Royal Astronomical Society award?,4
Does Hard Candy Fitness have one of the divisions in Moscow?,1
List all the doctoral student of the scientist who has advised John Bowlby?,0
Waddy wachtel did the music for what movies?,1
Name the movie whose director is Stanley Kubrick and editor is Anthony Harvey?,2
Who are in the liang chow club?,3
Is San Salvador Island a part of the Bahamas?,4
where did Deion Sanders debut?,0
Which river's source place is Gloucestershire and has mouth in North Sea?,4
Was Michael Schumacher the Pole driver of 1994 Spanish Grand Prix?,2
Name the sport league of Hampton Roads Rhinos?,3
Which licensee of the WRVU is also the alma mater of the Todd J. Campbell ?,0
In which city is the distributor of Jeevan Mrityu located?,0
Who are the chancellors of universities which is affiliated with Plymouth University?,0
Is Robin Gibb the singer of Oh! Darling?,4
What is the nationality of the chancellor who was served by Michael Mayr?,0
List the newspapers which has headquarters in Stockholm?,1
"Who is the person whose home town is Fairmount, Indiana?",1
Bud Adams owns which american football team?,2
What team did J P Paris was former team of Bert McCaffrey play for?,0
Trainees at the national film school of Lodz have received what awards?,0
Name the broadcast area of Radio Philippines Network ?,0
Who was the head coach of Middlesbrough F.C. season 2006-7 also the coach of England national under 21 footbal team ?,3
Where is Dofinivka Estuary located ?,0
Which sea is surrounded by Rostock and Kaliningrad?,0
Who was in military unit which played the role of Air interdiction?,0
What is the place of birth of the stars of Auto Shankar ?,0
Which governer of Winston Bryant is the president of Joseph Stiglitz?,1
What is the official residence of Sarah Kazemy ?,1
"Who is the child of John Tyler, Sr.?",2
In how many languages did Marika Gombitova sing?,1
What is the occupation of the band members of The Shirelles?,0
Name all the hubs of the airlines whose one of the hubs is Selangir ?,1
Do the White Plains Road lie in the Bronx county?,0
Was Ganymede discovered by Galileo Galilei?,2
"Through which important cities the does the river originating from the Duwamish, flow?",1
Which Fox show is presented by Ryan Seacrest?,2
Name the Glover's distributor?,0
In which city are the schools whose district is Mumbai Suburban?,4
How many sitcoms are there whose theme music is composed by a New Yorker?,1
Who hold stocks in the bank which is located at 731 Lexington Avenue?,0
What are the beverages whose origin is England?,0
What sports are played at Vishwajyot High School?,4
How many TV shows has distributor located in Burbank California ?,0
Is Fluidinfo written in PostgreSQL language?,4
Was Castillo discovered by Galileo?,4
What is the location of the Peetz Table Wind Energy Center which is also the state of Ben Nighthorse Campbell?,1
Name the sovereign state of Wallington railway station ?,3
Employees of Ottawa Citizen have come from which towns?,1
Was His New Job edited by Charlie Chaplin?,4
Was Cliff Burton in Metallica?,4
Give me a count of movies whose editor is Mark Stevens?,1
Who battled under commander Egushawa in a conflict?,1
In how many places have people canonized by John Paul II died?,0
Is the Chiva Bus by the Ford Motor Company?,1
What is the parent company of PrivateCore?,1
Was Mark Twain a character of Mark Twain Tonight?,4
Which organisation has superintendent as Lieutenant general (United States)?,4
Name the river whose source mountain is Baikal Mountains and mouth location is Arctic Ocean?,0
What are Jerry Bock's musicals based upon?,0
Where did the people die who were known for Young Life?,1
Name some sports played in institutions of Maharashtra?,0
Name the TV show with artist Christopher Franke and cast member Jason Carter ?,4
Does Mt St. Peter Churt follow the architectural style of art deco?,3
What layout can be found in cars similar to the Subaru Outback?,1
Which spouse of Ptolemy XIV had a father named Ptolemy XII auletes?,4
What is the type of Naval Station Bremerton?,2
Who was the bronze medalist of Swimming at the 2008 Summer Olympics Men's 400 metre individual medley?,3
Los Angeles Lakers is the team of which basketball players?,0
Give me a count of movies whose music composer is Bernard Herrmann?,2
Which publisher of Stone Canoe is also the university for which Michael Powell plays for?,1
Which developer of  the Spider-Man: Edge of Time is the  successor of PlayStation 2 ?,2
What organisations purpose is Peace?,3
What is the common product of the Apple Productivity Experience Group and services of the 21Vianet ?,1
What belongs to the families of Buccinidae and Buccinoidea?,0
Where did the plays written by Robert Schenkkan take place?,1
What is the profession of William Luther Hill ?,2
Is Truth prevails the national motto of Czechoslovakia?,1
How many people are there whose children died in Indiana?,3
What is the official residence of the Helen Getachew which is also the palce of death of the Haile Selassie Gugsa?,0
What is the current team of John McGuinness (motorcycle racer) ?,3
Name the common musical band of Take Me There and Tonight's the Night?,0
What are some bands out to texarkana?,1
How many companies have developed cross platformed software?,0
What is the place of death of the lieutenant of Frank Steunenberg?,2
How many information appliance are manufactured by companies located in Taiwan?,0
Which sitcoms are made by a company headquartered in NYC?,2
From which state do the White Plum Asangas come?,0
Who composed the lyrics of Holler If Ya Hear Me ?,1
What is the genre of the things developed by Interplay Entertainment?,0
Who is associated to the predecessor of Dan Mica?,0
What is the debut team of people born in Vargas?,0
"How many teams was Garry Unger in, previously?",0
"What is the successor of the governors whose child is Levi Lincoln, Jr.?",2
In which country is Bocas del toro a capital of some region?,0
Which religions are followed by people in England?,1
"Fairfield, Connecticut is hometown to which persons?",1
Who wrote A house not meant to stand and Akale?,1
Which company developed Google Web Toolkit and Google custom search?,0
How many people have been canonized by Pope Benedict XVI?,4
Which hub of Cascade Airways is also the resting place of Brandon Lee ?,0
List the websites which the authors of Tornado own ?,0
What are the artists that are associated with the Framptons camel album?,3
South Side elevated railroad and twin cities 400 are operated by which city?,0
Which country were the associates of Hilda Duhalde from?,0
Whose opponents are Ike Clanton and Billy Clanton?,0
What awards were presented to the person who produced Paradise place?,0
What are some cars similar to luxury cars?,0
What are the books written by authors who died in Madrid?,0
Under whom did Charles Drummond Ellis do his PhD?,2
What are the movies with Daniel Waters as screenwriter?,2
From how many different places have people gone to the Harward Medical School?,0
Which countries led by Elizabeth II?,1
List the regions served by the company which serves in Pacific Ocean?,0
"Mazhar Ul Haq High School, Beerwah is affiliated to Islamic Religion",1
What are the teams for which Wilfred McDonald played for?,4
Tell me the total number of organizations who maintain the bridges made by the malaysian PWD?,0
